Customer_ID,Vehicle_ID,Vehicle_Value,Premium,Policy_Purchase_Date,Policy_Start_Date,Policy_End_Date,Policy_Tenure
CUST0002826,VEH0002826,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002827,VEH0002827,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002828,VEH0002828,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002829,VEH0002829,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002830,VEH0002830,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002831,VEH0002831,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002832,VEH0002832,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002833,VEH0002833,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002834,VEH0002834,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002835,VEH0002835,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002836,VEH0002836,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002837,VEH0002837,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002838,VEH0002838,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002839,VEH0002839,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002840,VEH0002840,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002841,VEH0002841,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002842,VEH0002842,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002843,VEH0002843,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002844,VEH0002844,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002845,VEH0002845,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002846,VEH0002846,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002847,VEH0002847,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002848,VEH0002848,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002849,VEH0002849,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002850,VEH0002850,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002851,VEH0002851,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002852,VEH0002852,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002853,VEH0002853,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002854,VEH0002854,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002855,VEH0002855,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002856,VEH0002856,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002857,VEH0002857,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002858,VEH0002858,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002859,VEH0002859,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002860,VEH0002860,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002861,VEH0002861,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002862,VEH0002862,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002863,VEH0002863,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002864,VEH0002864,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002865,VEH0002865,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002866,VEH0002866,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002867,VEH0002867,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002868,VEH0002868,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002869,VEH0002869,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002870,VEH0002870,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002871,VEH0002871,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002872,VEH0002872,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002873,VEH0002873,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002874,VEH0002874,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002875,VEH0002875,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002876,VEH0002876,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002877,VEH0002877,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002878,VEH0002878,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002879,VEH0002879,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002880,VEH0002880,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002881,VEH0002881,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002882,VEH0002882,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002883,VEH0002883,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002884,VEH0002884,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002885,VEH0002885,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002886,VEH0002886,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002887,VEH0002887,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002888,VEH0002888,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002889,VEH0002889,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002890,VEH0002890,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002891,VEH0002891,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002892,VEH0002892,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002893,VEH0002893,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002894,VEH0002894,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002895,VEH0002895,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002896,VEH0002896,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002897,VEH0002897,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002898,VEH0002898,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002899,VEH0002899,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002900,VEH0002900,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002901,VEH0002901,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002902,VEH0002902,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002903,VEH0002903,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002904,VEH0002904,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002905,VEH0002905,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002906,VEH0002906,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002907,VEH0002907,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002908,VEH0002908,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002909,VEH0002909,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002910,VEH0002910,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002911,VEH0002911,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002912,VEH0002912,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002913,VEH0002913,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002914,VEH0002914,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002915,VEH0002915,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002916,VEH0002916,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002917,VEH0002917,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002918,VEH0002918,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002919,VEH0002919,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002920,VEH0002920,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002921,VEH0002921,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002922,VEH0002922,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002923,VEH0002923,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002924,VEH0002924,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002925,VEH0002925,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002926,VEH0002926,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002927,VEH0002927,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002928,VEH0002928,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002929,VEH0002929,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002930,VEH0002930,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002931,VEH0002931,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002932,VEH0002932,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002933,VEH0002933,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002934,VEH0002934,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002935,VEH0002935,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002936,VEH0002936,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002937,VEH0002937,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002938,VEH0002938,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002939,VEH0002939,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002940,VEH0002940,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002941,VEH0002941,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002942,VEH0002942,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002943,VEH0002943,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002944,VEH0002944,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002945,VEH0002945,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002946,VEH0002946,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002947,VEH0002947,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002948,VEH0002948,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002949,VEH0002949,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002950,VEH0002950,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002951,VEH0002951,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002952,VEH0002952,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002953,VEH0002953,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002954,VEH0002954,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002955,VEH0002955,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002956,VEH0002956,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002957,VEH0002957,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002958,VEH0002958,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002959,VEH0002959,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002960,VEH0002960,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002961,VEH0002961,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002962,VEH0002962,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002963,VEH0002963,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002964,VEH0002964,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002965,VEH0002965,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002966,VEH0002966,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002967,VEH0002967,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002968,VEH0002968,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002969,VEH0002969,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002970,VEH0002970,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002971,VEH0002971,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002972,VEH0002972,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002973,VEH0002973,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002974,VEH0002974,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002975,VEH0002975,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002976,VEH0002976,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002977,VEH0002977,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002978,VEH0002978,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002979,VEH0002979,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002980,VEH0002980,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002981,VEH0002981,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002982,VEH0002982,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002983,VEH0002983,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002984,VEH0002984,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002985,VEH0002985,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002986,VEH0002986,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0002987,VEH0002987,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002988,VEH0002988,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002989,VEH0002989,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002990,VEH0002990,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002991,VEH0002991,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002992,VEH0002992,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002993,VEH0002993,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002994,VEH0002994,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002995,VEH0002995,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002996,VEH0002996,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0002997,VEH0002997,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0002998,VEH0002998,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0002999,VEH0002999,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003000,VEH0003000,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003001,VEH0003001,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003002,VEH0003002,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003003,VEH0003003,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003004,VEH0003004,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003005,VEH0003005,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003006,VEH0003006,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003007,VEH0003007,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0003008,VEH0003008,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003009,VEH0003009,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003010,VEH0003010,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003011,VEH0003011,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003012,VEH0003012,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003013,VEH0003013,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003014,VEH0003014,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003015,VEH0003015,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003016,VEH0003016,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003017,VEH0003017,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003018,VEH0003018,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003019,VEH0003019,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003020,VEH0003020,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003021,VEH0003021,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003022,VEH0003022,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003023,VEH0003023,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003024,VEH0003024,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003025,VEH0003025,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003026,VEH0003026,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003027,VEH0003027,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0003028,VEH0003028,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003029,VEH0003029,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003030,VEH0003030,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003031,VEH0003031,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003032,VEH0003032,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003033,VEH0003033,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003034,VEH0003034,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003035,VEH0003035,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003036,VEH0003036,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003037,VEH0003037,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003038,VEH0003038,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0003039,VEH0003039,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003040,VEH0003040,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003041,VEH0003041,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003042,VEH0003042,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0003043,VEH0003043,100000,100,2024-01-02 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,1
CUST0003044,VEH0003044,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003045,VEH0003045,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003046,VEH0003046,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003047,VEH0003047,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003048,VEH0003048,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003049,VEH0003049,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003050,VEH0003050,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003051,VEH0003051,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003052,VEH0003052,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003053,VEH0003053,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003054,VEH0003054,100000,200,2024-01-02 00:00:00,2025-01-01 00:00:00,2027-01-01 00:00:00,2
CUST0003055,VEH0003055,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
CUST0003056,VEH0003056,100000,400,2024-01-02 00:00:00,2025-01-01 00:00:00,2029-01-01 00:00:00,4
CUST0003057,VEH0003057,100000,300,2024-01-02 00:00:00,2025-01-01 00:00:00,2028-01-01 00:00:00,3
